iata_code,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,municipality
AAE,medium_airport,Rabah Bitat Airport,36.822201,7.809174,16,AF,Algeria,Annaba
AAM,medium_airport,Malamala Airport,-24.8180999755859,31.5445995330811,1124,AF,South Africa,Malamala
ABJ,medium_airport,Port Bouet Airport,5.261390209198,-3.9262900352478,21,AF,Côte d'Ivoire,Abidjan
ABS,medium_airport,Abu Simbel Airport,22.3759994507,31.611700058,616,AF,Egypt,Abu Simbel
ABV,large_airport,Nnamdi Azikiwe International Airport,9.00679016113281,7.26316976547241,1123,AF,Nigeria,Abuja
ACC,large_airport,Kotoka International Airport,5.60518980026245,-0.166786000132561,205,AF,Ghana,Accra
ADD,large_airport,Addis Ababa Bole International Airport,8.97789001465,38.7993011475,7630,AF,Ethiopia,Addis Ababa
AEH,medium_airport,Abeche Airport,13.8470001220703,20.8442993164063,1788,AF,Chad,
AGA,medium_airport,Al Massira Airport,30.3250007629395,-9.41306972503662,250,AF,Morocco,Agadir
AHU,medium_airport,Cherif Al Idrissi Airport,35.1771011352539,-3.83951997756958,95,AF,Morocco,Al Hoceima
AJN,medium_airport,Ouani Airport,-12.1316995620728,44.4303016662598,62,AF,Comoros,Ouani
AJY,medium_airport,Mano Dayak International Airport,16.9659996032715,8.00010967254639,1657,AF,Niger,Agadez
AKF,medium_airport,Kufra Airport,24.1786994934082,23.3139991760254,1367,AF,Libya,Kufra
AKR,medium_airport,Akure Airport,7.24673986434937,5.30101013183594,1100,AF,Nigeria,Akure
ALG,large_airport,Houari Boumediene Airport,36.6910018920898,3.21540999412537,82,AF,Algeria,Algiers
ALY,medium_airport,El Nouzha Airport,31.1839008331299,29.9489002227783,-6,AF,Egypt,Alexandria
AMH,medium_airport,Arba Minch Airport,6.03939008712769,37.5904998779297,3901,AF,Ethiopia,
ANM,medium_airport,Antsirabato Airport,-14.999400138855,50.3202018737793,20,AF,Madagascar,
APL,medium_airport,Nampula Airport,-15.1056003570557,39.2817993164062,1444,AF,Mozambique,Nampula
ARK,medium_airport,Arusha Airport,-3.36778998374939,36.63330078125,4550,AF,Tanzania,Arusha
ASA,medium_airport,Assab International Airport,13.0718002319336,42.6450004577637,46,AF,Eritrea,Asab
ASM,medium_airport,Asmara International Airport,15.2918996810913,38.910701751709,7661,AF,Eritrea,Asmara
ASO,medium_airport,Asosa Airport,10.018500328064,34.5862998962402,5100,AF,Ethiopia,Asosa
ASV,medium_airport,Amboseli Airport,-2.64505004882812,37.253101348877,3755,AF,Kenya,Amboseli National Park
ASW,medium_airport,Aswan International Airport,23.9643993378,32.8199996948,662,AF,Egypt,Aswan
ATZ,medium_airport,Assiut International Airport,27.0464992523,31.0119991302,772,AF,Egypt,Assiut
AXU,medium_airport,Axum Airport,14.1468000411987,38.7728004455566,6959,AF,Ethiopia,
AZR,medium_airport,Touat Cheikh Sidi Mohamed Belkebir Airport,27.8376007080078,-0.186414003372192,919,AF,Algeria,
BBK,medium_airport,Kasane Airport,-17.8328990936279,25.1623992919922,3289,AF,Botswana,Kasane
BBO,medium_airport,Berbera Airport,10.3892002105713,44.9411010742188,30,AF,Somalia,Berbera
BCU,medium_airport,Sir Abubakar Tafawa Balewa International Airport,10.482833,9.744,1965,AF,Nigeria,Bauchi
BCW,medium_airport,Benguera Island Airport,-21.8533000946045,35.4383010864258,10,AF,Mozambique,Benguera Island
BDT,medium_airport,Gbadolite Airport,4.25321006774902,20.9752998352051,1509,AF,Congo (Kinshasa),
BEN,medium_airport,Benina International Airport,32.0968017578,20.2695007324,433,AF,Libya,Benghazi
BEW,medium_airport,Beira Airport,-19.7964000701904,34.907600402832,33,AF,Mozambique,Beira
BFN,medium_airport,Bram Fischer International Airport,-29.0926990509,26.302400589,4458,AF,South Africa,Bloemfontain
BGF,medium_airport,Bangui M'Poko International Airport,4.39847993850708,18.5188007354736,1208,AF,Central African Republic,Bangui
BJA,medium_airport,Soummam Airport,36.7120018005,5.06992006302,20,AF,Algeria,Béjaïa
BJL,medium_airport,Banjul International Airport,13.3380002975464,-16.6522006988525,95,AF,Gambia,Banjul
BJM,medium_airport,Bujumbura International Airport,-3.32401990890503,29.3185005187988,2582,AF,Burundi,Bujumbura
BJR,medium_airport,Bahir Dar Airport,11.608099937439,37.3216018676758,5978,AF,Ethiopia,Bahir Dar
BKO,large_airport,Modibo Keita International Airport,12.5335,-7.94994,1247,AF,Mali,Bamako
BLJ,medium_airport,Batna Airport,35.7521018982,6.3085899353,2697,AF,Algeria,Batna
BLZ,medium_airport,Chileka International Airport,-15.6791000366211,34.9739990234375,2555,AF,Malawi,Blantyre
BNI,medium_airport,Benin Airport,6.31697988510132,5.59950017929077,258,AF,Nigeria,Benin
BOY,medium_airport,Bobo Dioulasso Airport,11.1600999832153,-4.33096981048584,1511,AF,Burkina Faso,Bobo Dioulasso
BPY,medium_airport,Besalampy Airport,-16.7445302965,44.4824838638,125,AF,Madagascar,
BSG,medium_airport,Bata Airport,1.90547001361847,9.80568027496338,13,AF,Equatorial Guinea,
BSK,medium_airport,Biskra Airport,34.7933006287,5.73823022842,289,AF,Algeria,Biskra
BTE,medium_airport,Sherbro International Airport,7.53242015838623,-12.5188999176025,14,AF,Sierra Leone,Bonthe
BUQ,medium_airport,Joshua Mqabuko Nkomo International Airport,-20.017401,28.617901,4359,AF,Zimbabwe,Bulawayo
BUX,medium_airport,Bunia Airport,1.56571996212006,30.2208003997803,4045,AF,Congo (Kinshasa),
BVC,medium_airport,Rabil Airport,16.1364994049072,-22.8889007568359,69,AF,Cape Verde,Rabil
BYK,medium_airport,Bouaké Airport,7.73880004882813,-5.07366991043091,1230,AF,Côte d'Ivoire,
BZV,medium_airport,Maya-Maya Airport,-4.25169992446899,15.2530002593994,1048,AF,Congo (Brazzaville),Brazzaville
CAB,medium_airport,Cabinda Airport,-5.59699010848999,12.1884002685547,66,AF,Angola,Cabinda
CAI,large_airport,Cairo International Airport,30.1219005584717,31.4055995941162,382,AF,Egypt,Cairo
CBH,medium_airport,Béchar Boudghene Ben Ali Lotfi Airport,31.6457004547119,-2.26986002922058,2661,AF,Algeria,Béchar
CBQ,medium_airport,Margaret Ekpo International Airport,4.97601985931397,8.34720039367676,210,AF,Nigeria,Calabar
CBT,medium_airport,Catumbela Airport,-12.4792,13.4869,23,AF,Angola,Catumbela
CKY,medium_airport,Conakry International Airport,9.57689,-13.612,72,AF,Guinea,Conakry
CMN,large_airport,Mohammed V International Airport,33.3675003051758,-7.58997011184692,656,AF,Morocco,Casablanca
COO,medium_airport,Cadjehoun Airport,6.3572301864624,2.38435006141663,19,AF,Benin,Cotonou
CPT,large_airport,Cape Town International Airport,-33.9648017883,18.6016998291,151,AF,South Africa,Cape Town
CSK,medium_airport,Cap Skirring Airport,12.39533,-16.748,52,AF,Senegal,Cap Skirring
CZL,medium_airport,Mohamed Boudiaf International Airport,36.2760009765625,6.62038993835449,2265,AF,Algeria,Constantine
DAR,large_airport,Julius Nyerere International Airport,-6.87811,39.202599,182,AF,Tanzania,Dar es Salaam
DIE,medium_airport,Arrachart Airport,-12.3493995666504,49.2916984558106,374,AF,Madagascar,
DIR,medium_airport,Aba Tenna Dejazmach Yilma International Airport,9.62469959259033,41.8541984558105,3827,AF,Ethiopia,Dire Dawa
DIS,medium_airport,Ngot Nzoungou Airport,-4.20635,12.6599,1079,AF,Congo (Brazzaville),Dolisie
DJE,medium_airport,Djerba Zarzis International Airport,33.875,10.7755002975464,19,AF,Tunisia,Djerba
DJG,medium_airport,Djanet Inedbirene Airport,24.292801,9.45244,3176,AF,Algeria,Djanet
DKR,large_airport,Léopold Sédar Senghor International Airport,14.7397003173828,-17.4902000427246,85,AF,Senegal,Dakar
DLA,medium_airport,Douala International Airport,4.0060801506,9.71947956085,33,AF,Cameroon,Douala
DOG,medium_airport,Dongola Airport,19.1539001465,30.4300994873,772,AF,Sudan,Dongola
DSS,large_airport,Blaise Diagne International Airport,14.67,-17.073333,290,AF,Senegal,Dakar
DUE,medium_airport,Dundo Airport,-7.40088987350464,20.8185005187988,2451,AF,Angola,Chitato
DUR,large_airport,King Shaka International Airport,-29.6144444444,31.1197222222,295,AF,South Africa,Durban
DZA,medium_airport,Dzaoudzi Pamandzi International Airport,-12.8046998977661,45.2811012268066,23,AF,Mayotte,Dzaoudzi
EBB,large_airport,Entebbe International Airport,0.042386,32.443501,3782,AF,Uganda,Kampala
EBD,medium_airport,El Obeid Airport,13.1532001495361,30.2327003479004,1927,AF,Sudan,Al-Ubayyid
EDL,medium_airport,Eldoret International Airport,0.404457986354828,35.238899230957,6941,AF,Kenya,Eldoret
ELF,medium_airport,El Fasher Airport,13.6148996353149,25.3246002197266,2393,AF,Sudan,El Fasher
ELG,medium_airport,El Golea Airport,30.5713005065918,2.85959005355835,1306,AF,Algeria,
ELS,medium_airport,Ben Schoeman Airport,-33.0355987549,27.8258991241,435,AF,South Africa,East London
ELU,medium_airport,Guemar Airport,33.5113983154,6.77679014206,203,AF,Algeria,Guemar
ENU,medium_airport,Akanu Ibiam International Airport,6.47426986694336,7.56196022033691,466,AF,Nigeria,Enegu
ERH,medium_airport,Moulay Ali Cherif Airport,31.9475002289,-4.39833021164,3428,AF,Morocco,Errachidia
ERS,medium_airport,Eros Airport,-22.6121997833252,17.0804004669189,5575,AF,Namibia,Windhoek
EUN,medium_airport,Hassan I Airport,27.151699,-13.2192,207,AF,Western Sahara,El Aaiún
FBM,medium_airport,Lubumbashi International Airport,-11.5913000107,27.5308990479,4295,AF,Congo (Kinshasa),Lubumbashi
FDU,medium_airport,Bandundu Airport,-3.31132006645203,17.3817005157471,1063,AF,Congo (Kinshasa),
FEZ,medium_airport,Saïss Airport,33.9272994995,-4.97796010971,1900,AF,Morocco,Fes
FIH,large_airport,Ndjili International Airport,-4.38575,15.4446,1027,AF,Congo (Kinshasa),Kinshasa
FKI,medium_airport,Bangoka International Airport,0.481638997793,25.3379993439,1417,AF,Congo (Kinshasa),Kisangani
FMI,medium_airport,Kalemie Airport,-5.87555980682373,29.25,2569,AF,Congo (Kinshasa),
FNA,large_airport,Lungi International Airport,8.61644,-13.1955,84,AF,Sierra Leone,Freetown
FRW,medium_airport,Francistown Airport,-21.1595993041992,27.4745006561279,3283,AF,Botswana,Francistown
FTU,medium_airport,Tôlanaro Airport,-25.0380992889404,46.9561004638672,29,AF,Madagascar,Tôlanaro
GAE,medium_airport,Gabès Matmata International Airport,33.8768997192383,10.1033000946045,26,AF,Tunisia,Gabès
GAF,medium_airport,Gafsa Ksar International Airport,34.4220008850098,8.82250022888184,1060,AF,Tunisia,Gafsa
GAQ,medium_airport,Gao Airport,16.2483997344971,-0.005456000100821,870,AF,Mali,
GBE,large_airport,Sir Seretse Khama International Airport,-24.555201,25.9182,3299,AF,Botswana,Gaborone
GDE,medium_airport,Gode Airport,5.93513011932,43.5786018372,834,AF,Ethiopia,Gode
GDQ,medium_airport,Gonder Airport,12.5199003219604,37.4339981079102,6449,AF,Ethiopia,Gondar
GHA,medium_airport,Noumérat - Moufdi Zakaria Airport,32.3841018676758,3.79411005973816,1512,AF,Algeria,Ghardaïa
GHT,medium_airport,Ghat Airport,25.1455993652,10.1426000595,2296,AF,Libya,Ghat
GJL,medium_airport,Jijel Ferhat Abbas Airport,36.7951011658,5.87361001968,36,AF,Algeria,Jijel
GMA,medium_airport,Gemena Airport,3.23536992073,19.7712993622,1378,AF,Congo (Kinshasa),Gemena
GMB,medium_airport,Gambella Airport,8.12876033782959,34.5630989074707,1614,AF,Ethiopia,Gambela
GMO,medium_airport,Gombe Lawanti International Airport,10.2983333333,10.8963888889,1590,AF,Nigeria,Gombe
GOM,medium_airport,Goma International Airport,-1.67080998420715,29.2385005950928,5089,AF,Congo (Kinshasa),Goma
GOU,medium_airport,Garoua International Airport,9.33588981628418,13.3701000213623,794,AF,Cameroon,Garoua
GRJ,large_airport,George Airport,-34.0056,22.378902,648,AF,South Africa,George
GXG,medium_airport,Negage Airport,-7.75450992584229,15.2876996994019,4105,AF,Angola,Negage
HAH,medium_airport,Prince Said Ibrahim International Airport,-11.5337,43.2719,93,AF,Comoros,Moroni
HBE,medium_airport,Borg El Arab International Airport,30.9176998138428,29.6963996887207,177,AF,Egypt,Alexandria
HGA,large_airport,Egal International Airport,9.513207,44.082389,4471,AF,Somalia,Hargeisa
HLA,medium_airport,Lanseria Airport,-25.9384994507,27.9260997772,4517,AF,South Africa,Johannesburg
HMB,medium_airport,Sohag International Airport,26.342778,31.742778,310,AF,Egypt,Sohag
HME,medium_airport,Oued Irara Airport,31.6730003357,6.14043998718,463,AF,Algeria,Hassi Messaoud
HRE,large_airport,Robert Gabriel Mugabe International Airport,-17.931801,31.0928,4887,AF,Zimbabwe,Harare
HRG,large_airport,Hurghada International Airport,27.1783008575439,33.7994003295898,52,AF,Egypt,Hurghada
HRM,medium_airport,Hassi R'Mel Airport,32.9304008483887,3.31153988838196,2540,AF,Algeria,
HVA,medium_airport,Analalava Airport,-14.6296997070313,47.763801574707,345,AF,Madagascar,
IAM,medium_airport,In Aménas Airport,28.0515,9.64291,1847,AF,Algeria,Aménas
IBA,medium_airport,Ibadan Airport,7.36246013641357,3.97832989692688,725,AF,Nigeria,Ibadan
ILR,medium_airport,Ilorin International Airport,8.44021034240723,4.49391984939575,1126,AF,Nigeria,Ilorin
INH,medium_airport,Inhambane Airport,-23.8763999938965,35.4085006713867,30,AF,Mozambique,Inhambabe
INZ,medium_airport,In Salah Airport,27.2509994507,2.51202011108,896,AF,Algeria,In Salah
IRP,medium_airport,Matari Airport,2.82761001586914,27.5883007049561,2438,AF,Congo (Kinshasa),
JIB,medium_airport,Djibouti-Ambouli Airport,11.5473003387451,43.1595001220703,49,AF,Djibouti,Djibouti City
JIJ,medium_airport,Wilwal International Airport,9.3325,42.9121,5954,AF,Ethiopia,Jijiga
JIM,medium_airport,Jimma Airport,7.66609001159668,36.8166007995605,5500,AF,Ethiopia,Jimma
JNB,large_airport,OR Tambo International Airport,-26.1392,28.246,5558,AF,South Africa,Johannesburg
JNB,large_airport,OR Tambo International Airport,-26.1392,28.246,5558,AF,South Africa,Johannesburg
JNB,large_airport,O R Tambo International,-26.1392,28.246,5558,AF,South Africa,Johannesburg
JOS,medium_airport,Yakubu Gowon Airport,9.63982963562012,8.86905002593994,4232,AF,Nigeria,Jos
JRO,medium_airport,Kilimanjaro International Airport,-3.42940998077,37.0745010376,2932,AF,Tanzania,Arusha
JUB,large_airport,Juba International Airport,4.87201023102,31.6011009216,1513,AF,South Sudan,Juba
JWA,medium_airport,Jwaneng Airport,-24.6023006439209,24.6909999847412,3900,AF,Botswana,
KAD,medium_airport,Kaduna Airport,10.6960000991821,7.32010984420776,2073,AF,Nigeria,Kaduna
KAN,large_airport,Mallam Aminu International Airport,12.0476,8.52462,1562,AF,Nigeria,Kano
KBS,medium_airport,Bo Airport,7.9443998336792,-11.7609996795654,328,AF,Sierra Leone,Bo
KEN,medium_airport,Kenema Airport,7.89129018783569,-11.1766004562378,485,AF,Sierra Leone,Kenema
KGA,medium_airport,Kananga Airport,-5.90005016327,22.4692001343,2139,AF,Congo (Kinshasa),Kananga
KGL,large_airport,Kigali International Airport,-1.96863,30.1395,4859,AF,Rwanda,Kigali
KIM,medium_airport,Kimberley Airport,-28.8027992249,24.7651996613,3950,AF,South Africa,Kimberley
KIS,medium_airport,Kisumu Airport,-0.086139000952244,34.7289009094238,3734,AF,Kenya,Kisumu
KKW,medium_airport,Kikwit Airport,-5.03576993942261,18.7856006622314,1572,AF,Congo (Kinshasa),
KME,medium_airport,Kamembe Airport,-2.46223998069763,28.9078998565674,5192,AF,Rwanda,Kamembe
KMS,medium_airport,Kumasi Airport,6.71456003189087,-1.59081995487213,942,AF,Ghana,Kumasi
KND,medium_airport,Kindu Airport,-2.91917991638,25.9153995514,1630,AF,Congo (Kinshasa),Kindu
KOU,medium_airport,Koulamoutou Mabimbi Airport,-1.1846100091934,12.441300392151,1070,AF,Gabon,Koulamoutou
KRT,large_airport,Khartoum International Airport,15.5895004272461,32.5531997680664,1265,AF,Sudan,Khartoum
KSL,medium_airport,Kassala Airport,15.3874998092651,36.328800201416,1671,AF,Sudan,Kassala
KWY,medium_airport,Kiwayu Airport,-1.96055996417999,41.2975006103516,21,AF,Kenya,Kiwayu
KWZ,medium_airport,Kolwezi Airport,-10.7658996582031,25.5056991577148,5007,AF,Congo (Kinshasa),
KYS,medium_airport,Kayes Dag Dag Airport,14.4812002182007,-11.4043998718262,164,AF,Mali,
LAD,large_airport,Quatro de Fevereiro Airport,-8.85837,13.2312,243,AF,Angola,Luanda
LAQ,medium_airport,La Abraq Airport,32.7887001037598,21.9643001556396,2157,AF,Libya,Al Bayda'
LAU,medium_airport,Manda Airstrip,-2.25241994857788,40.9131011962891,20,AF,Kenya,Lamu
LBV,medium_airport,Libreville Leon M'ba International Airport,0.458600014448,9.4122800827,39,AF,Gabon,Libreville
LFW,medium_airport,Lomé-Tokoin Airport,6.16560983657837,1.25451004505157,72,AF,Togo,Lomé
LKG,medium_airport,Lokichoggio Airport,4.20412015914917,34.348201751709,2074,AF,Kenya,Lokichoggio
LLW,medium_airport,Lilongwe International Airport,-13.7894001007,33.78099823,4035,AF,Malawi,Lilongwe
LOS,large_airport,Murtala Muhammed International Airport,6.57737016677856,3.32116007804871,135,AF,Nigeria,Lagos
LTD,medium_airport,Ghadames East Airport,30.1516990661621,9.71531009674072,1122,AF,Libya,Ghadames
LUD,medium_airport,Luderitz Airport,-26.6874008178711,15.2428998947144,457,AF,Namibia,Luderitz
LUN,large_airport,Kenneth Kaunda International Airport,-15.3308,28.4526,3779,AF,Zambia,Lusaka
LVI,medium_airport,Harry Mwanga Nkumbula International Airport,-17.8218,25.822701,3302,AF,Zambia,Livingstone
LXR,large_airport,Luxor International Airport,25.671,32.7066,294,AF,Egypt,Luxor
MAK,medium_airport,Malakal Airport,9.55897045135498,31.6522006988525,1291,AF,South Sudan,Malakal
MAX,medium_airport,Ouro Sogui Airport,15.5936002731323,-13.3227996826172,85,AF,Senegal,Matam
MBA,large_airport,Mombasa Moi International Airport,-4.03483009338379,39.5942001342773,200,AF,Kenya,Mombasa
MBD,medium_airport,Mmabatho International Airport,-25.7984008789,25.5480003357,4181,AF,South Africa,Mafeking
MBI,medium_airport,Songwe Airport,-8.919942,33.273981,4412,AF,Tanzania,Mbeya
MDI,medium_airport,Makurdi Airport,7.70388,8.61394,371,AF,Nigeria,Makurdi
MDK,medium_airport,Mbandaka Airport,0.0226000007242,18.2887001038,1040,AF,Congo (Kinshasa),Mbandaka
MEG,medium_airport,Malanje Airport,-9.52509021759033,16.3124008178711,3868,AF,Angola,Malanje
MFU,medium_airport,Mfuwe Airport,-13.2588996887207,31.9365997314453,1853,AF,Zambia,Mfuwe
MGH,medium_airport,Margate Airport,-30.8574008942,30.343000412,495,AF,South Africa,Margate
MGQ,medium_airport,Aden Adde International Airport,2.01444005966187,45.3046989440918,29,AF,Somalia,Mogadishu
MIR,medium_airport,Monastir Habib Bourguiba International Airport,35.7580986022949,10.7546997070313,9,AF,Tunisia,Monastir
MIU,medium_airport,Maiduguri International Airport,11.855299949646,13.0809001922607,1099,AF,Nigeria,Maiduguri
MJI,medium_airport,Mitiga Airport,32.894100189209,13.2760000228882,36,AF,Libya,Tripoli
MJL,medium_airport,Mouilla Ville Airport,-1.84513998031616,11.0566997528076,295,AF,Gabon,Mouila
MJM,medium_airport,Mbuji Mayi Airport,-6.12124013901,23.5690002441,2221,AF,Congo (Kinshasa),Mbuji Mayi
MJN,medium_airport,Amborovy Airport,-15.6668417421,46.3512325287,87,AF,Madagascar,
MKU,medium_airport,Makokou Airport,0.579210996627808,12.8908996582031,1726,AF,Gabon,Makokou
MLW,medium_airport,Spriggs Payne Airport,6.28906011581421,-10.7587003707886,25,AF,Liberia,Monrovia
MMO,medium_airport,Maio Airport,15.1559000015259,-23.2136993408203,36,AF,Cape Verde,Vila do Maio
MNJ,medium_airport,Mananjary Airport,-21.2017993927002,48.3582992553711,20,AF,Madagascar,
MOQ,medium_airport,Morondava Airport,-20.2847003936768,44.3176002502441,30,AF,Madagascar,
MPM,large_airport,Maputo Airport,-25.920799,32.572601,145,AF,Mozambique,Maputo
MQP,medium_airport,Kruger Mpumalanga International Airport,-25.3831996918,31.1056003571,2829,AF,South Africa,Mpumalanga
MQQ,medium_airport,Moundou Airport,8.62440967559814,16.0713996887207,1407,AF,Chad,
MRE,medium_airport,Mara Serena Lodge Airstrip,-1.406111,35.008057,5200,AF,Kenya,Masai Mara
MRU,large_airport,Sir Seewoosagur Ramgoolam International Airport,-20.430201,57.683601,186,AF,Mauritius,Port Louis
MSU,medium_airport,Moshoeshoe I International Airport,-29.4622993469238,27.5524997711182,5348,AF,Lesotho,Maseru
MSW,medium_airport,Massawa International Airport,15.6700000762939,39.3700981140137,194,AF,Eritrea,Massawa
MSZ,medium_airport,Namibe Airport,-15.2611999511719,12.1468000411987,210,AF,Angola,Namibe
MTS,medium_airport,Matsapha Airport,-26.5289993286133,31.3075008392334,2075,AF,Swaziland,Manzini
MUB,medium_airport,Maun Airport,-19.9726009368896,23.4311008453369,3093,AF,Botswana,Maun
MVB,medium_airport,M'Vengue El Hadj Omar Bongo Ondimba International Airport,-1.65615999698639,13.4379997253418,1450,AF,Gabon,Franceville
MVR,medium_airport,Salak Airport,10.4513998031616,14.257399559021,1390,AF,Cameroon,Maroua
MWZ,medium_airport,Mwanza Airport,-2.4444899559021,32.9327011108398,3763,AF,Tanzania,Mwanza
MXM,medium_airport,Morombe Airport,-21.7539005279541,43.3754997253418,16,AF,Madagascar,
MYD,medium_airport,Malindi Airport,-3.22931003570557,40.1016998291016,80,AF,Kenya,Malindi
MYW,medium_airport,Mtwara Airport,-10.3390998840332,40.1818008422852,371,AF,Tanzania,Mtwara
MZI,medium_airport,Mopti Airport,14.5128002167,-4.07955980301,906,AF,Mali,
NBE,large_airport,Enfidha - Hammamet International Airport,36.075833,10.438611,21,AF,Tunisia,Enfidha
NBO,large_airport,Jomo Kenyatta International Airport,-1.31923997402,36.9277992249,5330,AF,Kenya,Nairobi
NDB,medium_airport,Nouadhibou International Airport,20.9330997467041,-17.0300006866455,24,AF,Mauritania,Nouadhibou
NDJ,large_airport,N'Djamena International Airport,12.1337,15.034,968,AF,Chad,N'Djamena
NDR,medium_airport,Nador International Airport,34.9888000488,-3.0282099247,574,AF,Morocco,Nador
NDU,medium_airport,Rundu Airport,-17.956499099731,19.719400405884,3627,AF,Namibia,Rundu
NGE,medium_airport,N'Gaoundéré Airport,7.35700988769531,13.5592002868652,3655,AF,Cameroon,N'Gaoundéré
NIM,large_airport,Diori Hamani International Airport,13.4815,2.18361,732,AF,Niger,Niamey
NKC,large_airport,Nouakchott–Oumtounsy International Airport,18.31,-15.9697222,9,AF,Mauritania,Nouakchott
NLA,medium_airport,Simon Mwansa Kapwepwe International Airport,-12.998100280762,28.66489982605,4167,AF,Zambia,Ndola
NOS,medium_airport,Fascene Airport,-13.3121004105,48.3148002625,36,AF,Madagascar,Nosy Be
NOV,medium_airport,Nova Lisboa Airport,-12.8088998794556,15.7604999542236,5587,AF,Angola,Huambo
NSI,medium_airport,Yaoundé Nsimalen International Airport,3.72255992889404,11.5532999038696,2278,AF,Cameroon,Yaoundé
NWA,medium_airport,Mohéli Bandar Es Eslam Airport,-12.2981004714966,43.7663993835449,46,AF,Comoros,
NYI,medium_airport,Sunyani Airport,7.36183023452759,-2.32875990867615,1014,AF,Ghana,Sunyani
NYK,medium_airport,Nanyuki Airport,-0.062399,37.041008,6250,AF,Kenya,Nanyuki
OGX,medium_airport,Ain el Beida Airport,31.917200088501,5.41277980804443,492,AF,Algeria,Ouargla
OMD,medium_airport,Oranjemund Airport,-28.5847,16.446699,14,AF,Namibia,Oranjemund
OND,medium_airport,Ondangwa Airport,-17.878201,15.9526,3599,AF,Namibia,Ondangwa
ORN,medium_airport,Es Senia Airport,35.6239013672,-0.621182978153,295,AF,Algeria,Oran
OUA,large_airport,Ouagadougou Airport,12.3532,-1.51242,1037,AF,Burkina Faso,Ouagadougou
OUD,medium_airport,Angads Airport,34.7872009277344,-1.92399001121521,1535,AF,Morocco,Oujda
OXB,medium_airport,Osvaldo Vieira International Airport,11.8948001861572,-15.6536998748779,129,AF,Guinea-Bissau,Bissau
OYE,medium_airport,Oyem Airport,1.54311001300812,11.5813999176025,2158,AF,Gabon,Oyem
OZZ,medium_airport,Ouarzazate Airport,30.9391002655,-6.90943002701,3782,AF,Morocco,Ouarzazate
PCP,medium_airport,Principe Airport,1.66294002532959,7.41173982620239,591,AF,São Tomé and Principe,
PHC,medium_airport,Port Harcourt International Airport,5.01549005508423,6.94959020614624,87,AF,Nigeria,Port Harcourt
PHW,medium_airport,Hendrik Van Eck Airport,-23.9372005463,31.1553993225,1432,AF,South Africa,Phalaborwa
PKW,medium_airport,Selebi Phikwe Airport,-22.0583,27.8288,2925,AF,Botswana,
PLZ,medium_airport,Port Elizabeth Airport,-33.9849014282,25.6173000336,226,AF,South Africa,Port Elizabeth
PNR,medium_airport,Pointe Noire Airport,-4.81603002548218,11.8865995407105,55,AF,Congo (Brazzaville),Pointe Noire
POG,medium_airport,Port Gentil Airport,-0.711739003658295,8.75438022613525,13,AF,Gabon,Port Gentil
POL,medium_airport,Pemba Airport,-12.9917621612549,40.5240135192871,331,AF,Mozambique,Pemba / Porto Amelia
PRI,medium_airport,Praslin Airport,-4.31929016113281,55.6913986206055,10,AF,Seychelles,Praslin Island
PRY,medium_airport,Wonderboom Airport,-25.6539,28.224199,4095,AF,South Africa,Pretoria
PTG,medium_airport,Polokwane International Airport,-23.845269,29.458615,4076,AF,South Africa,Polokwane
PZB,medium_airport,Pietermaritzburg Airport,-29.6490001678,30.3987007141,2423,AF,South Africa,Pietermaritzburg
PZU,medium_airport,Port Sudan New International Airport,19.4335994720459,37.2341003417969,135,AF,Sudan,Port Sudan
QOW,medium_airport,Sam Mbakwe International Airport,5.4270601272583,7.20602989196777,373,AF,Nigeria,Owerri
QRA,medium_airport,Rand Airport,-26.2425003052,28.1511993408,5483,AF,South Africa,Johannesburg
QRW,medium_airport,Warri Airport,5.59611,5.81778,242,AF,Nigeria,Warri
QSF,medium_airport,Ain Arnat Airport,36.1781005859,5.32449007034,3360,AF,Algeria,Sétif
QUO,large_airport,Akwa Ibom International Airport,4.8725,8.093,170,AF,Nigeria,Uyo
RAI,medium_airport,Praia International Airport,14.9245004653931,-23.4934997558594,230,AF,Cape Verde,Praia
RAK,medium_airport,Menara Airport,31.6068992615,-8.03629970551,1545,AF,Morocco,Marrakech
RBA,medium_airport,Rabat-Salé Airport,34.051498,-6.75152,276,AF,Morocco,Rabat
RCB,medium_airport,Richards Bay Airport,-28.7409992218,32.0920982361,109,AF,South Africa,Richards Bay
RMF,medium_airport,Marsa Alam International Airport,25.557100296,34.5836982727,251,AF,Egypt,Marsa Alam
ROB,large_airport,Roberts International Airport,6.23379,-10.3623,31,AF,Liberia,Monrovia
RRG,medium_airport,Sir Charles Gaetan Duval Airport,-19.7577,63.361,95,AF,Mauritius,Port Mathurin
RUA,medium_airport,Arua Airport,3.04999995231628,30.9169998168945,3951,AF,Uganda,Arua
RUN,medium_airport,Roland Garros Airport,-20.8871002197266,55.5102996826172,66,AF,Réunion,St Denis
SDD,medium_airport,Lubango Airport,-14.9246997833252,13.5749998092651,5778,AF,Angola,Lubango
SEB,medium_airport,Sabha Airport,26.9869995117187,14.4724998474121,1427,AF,Libya,Sabha
SEZ,large_airport,Seychelles International Airport,-4.67434,55.521801,10,AF,Seychelles,Mahe Island
SFA,medium_airport,Sfax Thyna International Airport,34.7179985046387,10.6909999847412,85,AF,Tunisia,Sfax
